,2569-04-24,,,,,,,,Price performance,,,,,,,,,,,,,
,Ticker,Name,Country,Theme 1,Sub Theme,Sector 1,Sector 2,Inception date,YTD,1M,3M,6M,1Y,3Y,5Y,,Dividend yield (%),Trend,Trend,52-wk high,Trading value,RSI
,JD80 TB Equity,JD.COM INC-DR,CN - H,Nextgen tech,,Superapp,,,6.55022083932135,10.4072424081656,5.17241625950255,-10.4587134964969,-10.4587134964969,-31.7482501476795,-31.7482501476795,,3.21762300417072,,,0.79349593495935,4622551.98684211,60.2892037743343
,META80 TB Equity,META PLATFORMS INC -DR,US,AI Supercycle,,Hyperscalers,,,3.90625335276127,8.13008478986539,3.90625335276127,-11.9205269592487,9.01639696027412,9.01639696027412,9.01639696027412,,0.263157902859656,,,0.820987654320988,13276069.0526316,60.6938590400741
,CYPC80 TB Equity,CHINA YANGTZE POWER CO LT-DR,CN - A ,AI Supercycle,Renewable energy,Electricity provider,,2569-03-11,1.58730310107035,-1.53846007127028,1.58730310107035,1.58730310107035,1.58730310107035,1.58730310107035,1.58730310107035,,#N/A N/A,Near 52 weeks high,,0.962406015037594,89024.6631578947,57.0379919999732
,AAPL80 TB Equity,APPLE INC-DRX,US,AI Supercycle,,Hyperscalers,,,4.14201409153685,7.97546246300445,13.5483895578692,3.52941400864545,33.3333362232555,33.3333362232555,33.3333362232555,,0.29636362821541,Near 52 weeks high,,0.951351351351351,16847106.1,66.0276441904351
,NVDA80 TB Equity,NVIDIA CORP-DRX,US,AI Supercycle,Chips buildout,Layer 1 - Fabless/Chips desginer,,,7.5,13.1578947368421,11.2068965517241,8.40336134453782,72.4598930481284,72.4598930481284,72.4598930481284,,1.63720935121063E-02,Near 52 weeks high,,0.941605839416058,35832534.6315789,65.8174828360479
,MP US Equity,MP MATERIALS CORP,US,AI Supercycle,Chips buildout,Precious metals mining,,2569-05-13,15.1901036929234,18.8215425032839,-0.18915510718789,-10.5776020336111,143.444828911957,178.452066842568,97.875,,#N/A N/A,,,0.631617797417469,9814524595.70438,57.9880237502225
,TOYOTA80 TB Equity,TOYOTA MOTOR CORP-DR,JP,Nextgen tech,,Automotive,,,-8.02919429584141,-6.66666384096499,-9.99999727521624,-5.97014640694234,1.61290630217521,-11.8881092204914,-11.8881092204914,,3.53587312357766,,,0.79746835443038,245727.034539474,33.3584755439799
,BA US Equity,BOEING CO/THE,US,Geopolitics,,Artillery machines,,2569-05-13,2.80107125609167,19.2088382038489,-5.74809805579036,5.7826970860628,32.8435266084194,13.7920979734655,-3.01938369781312,,#N/A N/A,,,0.920581875368587,43853109934.0858,64.1056712909485
,FERARI80 TB Equity,FERRARI NV - DR,EU,Nextgen tech,,Automotive,,,-3.41880382635654,7.61904716491699,7.61904716491699,-15.6716421468934,-24.6666669845581,-26.6233769330111,-26.6233769330111,,1.16814158659066,,,0.672619047619048,90991.0041447368,50.9740955579742
,SPFIN80 TB Equity,FINANCIAL SELECT SECTOR S-DR,US,Thematic,,Financial,,2568-11-11,-1.74418826435887,4.96894173000169,2.42424011230469,-1.74418826435887,-1.74418826435887,-1.74418826435887,-1.74418826435887,,3.00452396983192,Near 52 weeks high,,0.954802259887006,63644.7894120066,62.2374212036421
,300 HK Equity,MIDEA GROUP CO LTD-H,CN - H,Nextgen tech,,Consumer technology,,2569-05-13,-0.111985500288701,7.92498118359611,4.57209489829096,6.19047255743118,22.9496856626357,62.7737170588361,62.7737170588361,,9.76412606346233,Near 52 weeks high,,0.938947368421053,1522338673.98896,58.8313224223607
,PINGAN80 TB Equity,PING AN INSURANCE GROUP C-DR,CN - H,Nextgen tech,,Financial,Insurance,,-8.69565286498138,0.799999237060547,-7.35294187770171,8.62068883303939,29.2307682526417,7.69230687720145,9.56521656202234,,4.75436508182495,,,0.857142857142857,2639942.14868421,45.8595966014773
,PANW80 TB Equity,PALO ALTO NETWORKS INC-DR,US,Nextgen tech,,Cybersecurity,,2568-09-10,-1.73912877621858,5.60747841808284,1.68791913779387E-06,-20.4225338680643,-11.0236205453948,-11.0236205453948,-11.0236205453948,,#N/A N/A,,,0.768707482993197,1200178.68486842,59.7724597422941
,ABBV US Equity,ABBVIE INC,US,Nextgen tech,,Pharmaceutical sciences,,2569-05-13,-12.3675373947931,-2.07115009746589,-8.97766906735517,-11.8601693056713,11.4098796917447,22.4707459775719,80.4021905018404,,3.44347137554436,,,0.820840651934153,40923241092.4307,36.4140427591801
,MA80 TB Equity,MASTERCARD INC-DR,US,Nextgen tech,,Financial,,,-7.90960478917354,-2.92538127328211E-07,-1.21212150111342,-13.2978725940623,-12.3655916542135,-12.3655916542135,-12.3655916542135,,0.674846622110145,,,0.831632653061224,622867.470657895,46.81903241732
,VISA80 TB Equity,VISA INC-DR,US,Nextgen tech,,Financial,,,-7.40740740740741,0.806451612903226,-0.793650793650794,-11.9718309859155,-12.5874125874126,-12.5874125874126,-12.5874125874126,,0.684799998998642,,,0.806451612903226,1857661.61973684,49.1703174623224
,LLY80 TB Equity,ELI LILLY & CO-DR,US,Nextgen tech,,Pharmaceutical sciences,,,-11.9047607694353,0.680273406359616,-10.3030291470614,8.82353081422693,8.82353081422693,8.82353081422693,8.82353081422693,,0.59999997501035,,,0.808743169398907,10559078.7789474,44.4272678496006
,CRWD80 TB Equity,CROWDSTRIKE HOLDINGS INC-DR,US,Nextgen tech,,Cybersecurity,,2568-09-10,2.81690409485723,8.14815097384983,4.28571701049805,-15.6069342111577,7.35294398139505,7.35294398139505,7.35294398139505,,#N/A N/A,,,0.797814207650273,5190584.44736842,61.3256085396393
,IFLYTE80 TB Equity,IFLYTEK CO LTD-DR,CN - A ,Nextgen tech,,Consumer technology,,2569-03-11,-6.50406697901284,2.67856929983411,-6.50406697901284,-6.50406697901284,-6.50406697901284,-6.50406697901284,-6.50406697901284,,#N/A N/A,Near 52 weeks high,,0.934959349593496,25734.1074192537,45.313090045746
,HOOD80 TB Equity,ROBINHOOD MARKETS INC-DR,US,Nextgen tech,,Financial,Superapp,2569-03-11,10.3999996185303,18.9655168303128,10.3999996185303,10.3999996185303,10.3999996185303,10.3999996185303,10.3999996185303,,#N/A N/A,New 52 weeks high,,0.926174496644295,632394.03,57.7659796482419
